,class,wet,count,dry,aspect,elevation_below,year_month,season,percent_wet,km2_wet,km2_dry,km2_all,year,month
29,90_3000,3469,13201,3614,90,3000,2021-04,2020,0.48976422419878585,34.690000000000005,36.14000000000001,132.01000000000002,2021,04
30,180_3500,354,2232,798,180,3500,2021-04,2020,0.3072916666666667,3.5400000000000005,7.980000000000001,22.320000000000004,2021,04
31,0_4500,0,0,0,0,4500,2021-04,2020,,0.0,0.0,0.0,2021,04
32,135_4000,0,14,0,135,4000,2021-04,2020,,0.0,0.0,0.14,2021,04
33,90_2500,13586,27594,2195,90,2500,2021-04,2020,0.8609086876623788,135.86,21.950000000000003,275.94000000000005,2021,04
34,135_2500,11495,26251,915,135,2500,2021-04,2020,0.9262691377921032,114.95000000000002,9.150000000000002,262.51000000000005,2021,04
35,315_2000,6832,39226,2088,315,2000,2021-04,2020,0.7659192825112108,68.32000000000001,20.880000000000003,392.2600000000001,2021,04
36,0_2000,7539,35456,3092,0,2000,2021-04,2020,0.7091524786003198,75.39000000000001,30.920000000000005,354.56000000000006,2021,04
37,270_4500,0,0,0,270,4500,2021-04,2020,,0.0,0.0,0.0,2021,04
38,315_4500,0,0,0,315,4500,2021-04,2020,,0.0,0.0,0.0,2021,04
39,225_3500,316,2280,970,225,3500,2021-04,2020,0.24572317262830481,3.1600000000000006,9.700000000000001,22.800000000000004,2021,04
40,90_4000,0,20,1,90,4000,2021-04,2020,0.0,0.0,0.010000000000000002,0.20000000000000004,2021,04
41,270_2000,5139,35246,1394,270,2000,2021-04,2020,0.7866217664166539,51.39000000000001,13.940000000000003,352.4600000000001,2021,04
42,315_1500,1405,63820,728,315,1500,2021-04,2020,0.6586966713548992,14.050000000000002,7.280000000000001,638.2000000000002,2021,04
43,180_2000,5262,33139,1793,180,2000,2021-04,2020,0.7458540042523033,52.62000000000001,17.930000000000003,331.39000000000004,2021,04
44,180_4500,0,0,0,180,4500,2021-04,2020,,0.0,0.0,0.0,2021,04
45,45_3500,136,3164,1828,45,3500,2021-04,2020,0.06924643584521385,1.3600000000000003,18.280000000000005,31.640000000000008,2021,04
46,0_1500,1991,65477,797,0,1500,2021-04,2020,0.7141319942611191,19.910000000000004,7.9700000000000015,654.7700000000001,2021,04
47,270_1500,746,49944,478,270,1500,2021-04,2020,0.6094771241830066,7.460000000000002,4.780000000000001,499.4400000000001,2021,04
48,90_3500,223,2915,1298,90,3500,2021-04,2020,0.14661406969099278,2.2300000000000004,12.980000000000002,29.150000000000006,2021,04
49,135_3500,326,2452,930,135,3500,2021-04,2020,0.25955414012738853,3.2600000000000007,9.300000000000002,24.520000000000003,2021,04
50,315_3000,2292,15789,7497,315,3000,2021-04,2020,0.23414036163040147,22.920000000000005,74.97000000000001,157.89000000000004,2021,04
51,0_3000,1889,15932,9609,0,3000,2021-04,2020,0.1642894416420247,18.890000000000004,96.09000000000002,159.32000000000002,2021,04
52,225_2000,3969,27108,1124,225,2000,2021-04,2020,0.7793049283330061,39.690000000000005,11.240000000000002,271.08000000000004,2021,04
53,270_3000,3713,14820,4418,270,3000,2021-04,2020,0.45664739884393063,37.13000000000001,44.18000000000001,148.20000000000002,2021,04
54,45_4000,0,7,2,45,4000,2021-04,2020,0.0,0.0,0.020000000000000004,0.07,2021,04
55,225_4500,0,0,0,225,4500,2021-04,2020,,0.0,0.0,0.0,2021,04
0,180_3000,6759,11089,149,180,3000,2021-05,2020,0.9784308048639259,67.59000000000002,1.4900000000000002,110.89000000000001,2021,05
1,45_2500,18377,26276,309,45,2500,2021-05,2020,0.9834635556031254,183.77000000000004,3.0900000000000007,262.76000000000005,2021,05
2,0_2500,19308,26644,343,0,2500,2021-05,2020,0.9825454175360032,193.08000000000004,3.4300000000000006,266.44000000000005,2021,05
3,180_1500,18,60409,32,180,1500,2021-05,2020,0.36,0.18000000000000005,0.32000000000000006,604.0900000000001,2021,05
4,135_2000,3108,35129,705,135,2000,2021-05,2020,0.8151062155782848,31.080000000000005,7.050000000000002,351.2900000000001,2021,05
5,0_4000,1,20,11,0,4000,2021-05,2020,0.08333333333333333,0.010000000000000002,0.11000000000000001,0.20000000000000004,2021,05
6,225_3000,7571,12675,370,225,3000,2021-05,2020,0.9534063719934517,75.71000000000001,3.7000000000000006,126.75000000000003,2021,05
7,315_4000,0,25,16,315,4000,2021-05,2020,0.0,0.0,0.16000000000000003,0.25000000000000006,2021,05
8,135_4500,0,0,0,135,4500,2021-05,2020,,0.0,0.0,0.0,2021,05
9,90_4500,0,0,0,90,4500,2021-05,2020,,0.0,0.0,0.0,2021,05
10,225_1500,16,46051,31,225,1500,2021-05,2020,0.3404255319148936,0.16000000000000003,0.31000000000000005,460.5100000000001,2021,05
11,90_2000,6466,34105,837,90,2000,2021-05,2020,0.8853895659318088,64.66000000000001,8.370000000000001,341.05000000000007,2021,05
12,270_2500,15071,30397,431,270,2500,2021-05,2020,0.9721971358534383,150.71000000000004,4.3100000000000005,303.9700000000001,2021,05
13,315_2500,18871,30520,440,315,2500,2021-05,2020,0.9772150587747915,188.71000000000004,4.400000000000001,305.20000000000005,2021,05
14,45_3000,9542,14562,1070,45,3000,2021-05,2020,0.899170750094233,95.42000000000002,10.700000000000003,145.62000000000003,2021,05
15,270_4000,2,15,8,270,4000,2021-05,2020,0.2,0.020000000000000004,0.08000000000000002,0.15000000000000002,2021,05
16,180_4000,0,14,8,180,4000,2021-05,2020,0.0,0.0,0.08000000000000002,0.14,2021,05
17,45_1500,351,51376,105,45,1500,2021-05,2020,0.7697368421052632,3.5100000000000007,1.0500000000000003,513.7600000000001,2021,05
18,180_2500,9112,23532,452,180,2500,2021-05,2020,0.9527394395650356,91.12000000000002,4.5200000000000005,235.32000000000005,2021,05
19,135_1500,57,59707,38,135,1500,2021-05,2020,0.6,0.5700000000000001,0.38000000000000006,597.0700000000002,2021,05
20,0_3500,229,3387,2542,0,3500,2021-05,2020,0.08264164561530134,2.2900000000000005,25.420000000000005,33.870000000000005,2021,05
21,225_4000,0,9,5,225,4000,2021-05,2020,0.0,0.0,0.05000000000000001,0.09000000000000002,2021,05
22,90_1500,166,49408,60,90,1500,2021-05,2020,0.7345132743362832,1.6600000000000004,0.6000000000000001,494.0800000000001,2021,05
23,135_3000,7375,12382,159,135,3000,2021-05,2020,0.9788956729492965,73.75000000000001,1.5900000000000003,123.82000000000002,2021,05
24,45_4500,0,0,0,45,4500,2021-05,2020,,0.0,0.0,0.0,2021,05
25,225_2500,8929,22701,231,225,2500,2021-05,2020,0.9747816593886462,89.29000000000002,2.3100000000000005,227.01000000000005,2021,05
26,270_3500,601,2746,1326,270,3500,2021-05,2020,0.3118837571354437,6.010000000000002,13.260000000000003,27.460000000000004,2021,05
27,315_3500,370,3532,2199,315,3500,2021-05,2020,0.144024912417283,3.7000000000000006,21.990000000000006,35.32000000000001,2021,05
28,45_2000,9100,32185,592,45,2000,2021-05,2020,0.9389186958316137,91.00000000000001,5.920000000000001,321.8500000000001,2021,05
29,90_3000,7882,13201,329,90,3000,2021-05,2020,0.9599317988064792,78.82000000000002,3.2900000000000005,132.01000000000002,2021,05
30,180_3500,857,2232,616,180,3500,2021-05,2020,0.581805838424983,8.570000000000002,6.160000000000001,22.320000000000004,2021,05
31,0_4500,0,0,0,0,4500,2021-05,2020,,0.0,0.0,0.0,2021,05
32,135_4000,0,14,2,135,4000,2021-05,2020,0.0,0.0,0.020000000000000004,0.14,2021,05
33,90_2500,15478,27594,645,90,2500,2021-05,2020,0.959995038144266,154.78000000000003,6.450000000000001,275.94000000000005,2021,05
34,135_2500,12002,26251,744,135,2500,2021-05,2020,0.9416287462733407,120.02000000000002,7.440000000000001,262.51000000000005,2021,05
35,315_2000,6879,39226,480,315,2000,2021-05,2020,0.9347737464329393,68.79000000000002,4.800000000000001,392.2600000000001,2021,05
36,0_2000,9244,35456,590,0,2000,2021-05,2020,0.9400040675208461,92.44000000000001,5.900000000000001,354.56000000000006,2021,05
37,270_4500,0,0,0,270,4500,2021-05,2020,,0.0,0.0,0.0,2021,05
38,315_4500,0,0,0,315,4500,2021-05,2020,,0.0,0.0,0.0,2021,05
39,225_3500,806,2280,780,225,3500,2021-05,2020,0.5081967213114754,8.060000000000002,7.800000000000002,22.800000000000004,2021,05
40,90_4000,0,20,4,90,4000,2021-05,2020,0.0,0.0,0.04000000000000001,0.20000000000000004,2021,05
41,270_2000,3949,35246,379,270,2000,2021-05,2020,0.9124306839186691,39.49000000000001,3.790000000000001,352.4600000000001,2021,05
42,315_1500,232,63820,79,315,1500,2021-05,2020,0.7459807073954984,2.3200000000000003,0.7900000000000001,638.2000000000002,2021,05
43,180_2000,1874,33139,529,180,2000,2021-05,2020,0.7798585101955888,18.740000000000002,5.290000000000001,331.39000000000004,2021,05
44,180_4500,0,0,0,180,4500,2021-05,2020,,0.0,0.0,0.0,2021,05
45,45_3500,357,3164,1854,45,3500,2021-05,2020,0.1614654002713704,3.5700000000000007,18.540000000000003,31.640000000000008,2021,05
46,0_1500,399,65477,113,0,1500,2021-05,2020,0.779296875,3.9900000000000007,1.1300000000000001,654.7700000000001,2021,05
47,270_1500,45,49944,34,270,1500,2021-05,2020,0.569620253164557,0.45000000000000007,0.3400000000000001,499.4400000000001,2021,05
48,90_3500,613,2915,1077,90,3500,2021-05,2020,0.36272189349112427,6.130000000000001,10.770000000000001,29.150000000000006,2021,05
49,135_3500,867,2452,683,135,3500,2021-05,2020,0.5593548387096774,8.670000000000002,6.830000000000001,24.520000000000003,2021,05
50,315_3000,9745,15789,1687,315,3000,2021-05,2020,0.8524317704688593,97.45000000000002,16.870000000000005,157.89000000000004,2021,05
51,0_3000,10485,15932,2519,0,3000,2021-05,2020,0.8062903721931713,104.85000000000002,25.190000000000005,159.32000000000002,2021,05
52,225_2000,1738,27108,255,225,2000,2021-05,2020,0.8720521826392373,17.380000000000003,2.5500000000000007,271.08000000000004,2021,05
53,270_3000,8790,14820,872,270,3000,2021-05,2020,0.9097495342579176,87.90000000000002,8.720000000000002,148.20000000000002,2021,05
54,45_4000,0,7,2,45,4000,2021-05,2020,0.0,0.0,0.020000000000000004,0.07,2021,05
55,225_4500,0,0,0,225,4500,2021-05,2020,,0.0,0.0,0.0,2021,05
0,180_3000,3150,11089,27,180,3000,2021-06,2020,0.9915014164305949,31.500000000000007,0.2700000000000001,110.89000000000001,2021,06
1,45_2500,4681,26276,256,45,2500,2021-06,2020,0.9481466477617987,46.81000000000001,2.5600000000000005,262.76000000000005,2021,06
2,0_2500,5307,26644,179,0,2500,2021-06,2020,0.9673714910681736,53.07000000000001,1.7900000000000003,266.44000000000005,2021,06
3,180_1500,0,60409,0,180,1500,2021-06,2020,,0.0,0.0,604.0900000000001,2021,06
4,135_2000,146,35129,32,135,2000,2021-06,2020,0.8202247191011236,1.4600000000000002,0.32000000000000006,351.2900000000001,2021,06
5,0_4000,12,20,2,0,4000,2021-06,2020,0.8571428571428571,0.12000000000000002,0.020000000000000004,0.20000000000000004,2021,06
6,225_3000,2550,12675,17,225,3000,2021-06,2020,0.9933774834437086,25.500000000000004,0.17000000000000004,126.75000000000003,2021,06
7,315_4000,15,25,2,315,4000,2021-06,2020,0.8823529411764706,0.15000000000000002,0.020000000000000004,0.25000000000000006,2021,06
8,135_4500,0,0,0,135,4500,2021-06,2020,,0.0,0.0,0.0,2021,06
9,90_4500,0,0,0,90,4500,2021-06,2020,,0.0,0.0,0.0,2021,06
10,225_1500,0,46051,0,225,1500,2021-06,2020,,0.0,0.0,460.5100000000001,2021,06
11,90_2000,308,34105,84,90,2000,2021-06,2020,0.7857142857142857,3.0800000000000005,0.8400000000000002,341.05000000000007,2021,06
12,270_2500,1867,30397,89,270,2500,2021-06,2020,0.9544989775051125,18.670000000000005,0.8900000000000001,303.9700000000001,2021,06
13,315_2500,4147,30520,157,315,2500,2021-06,2020,0.9635223048327137,41.470000000000006,1.5700000000000003,305.20000000000005,2021,06
14,45_3000,7020,14562,127,45,3000,2021-06,2020,0.982230306422275,70.20000000000002,1.2700000000000002,145.62000000000003,2021,06
15,270_4000,10,15,0,270,4000,2021-06,2020,1.0,0.10000000000000002,0.0,0.15000000000000002,2021,06
16,180_4000,4,14,0,180,4000,2021-06,2020,1.0,0.04000000000000001,0.0,0.14,2021,06
17,45_1500,0,51376,0,45,1500,2021-06,2020,,0.0,0.0,513.7600000000001,2021,06
18,180_2500,877,23532,32,180,2500,2021-06,2020,0.9647964796479648,8.770000000000001,0.32000000000000006,235.32000000000005,2021,06
19,135_1500,0,59707,0,135,1500,2021-06,2020,,0.0,0.0,597.0700000000002,2021,06
20,0_3500,2182,3387,26,0,3500,2021-06,2020,0.9882246376811594,21.820000000000004,0.26000000000000006,33.870000000000005,2021,06
21,225_4000,3,9,0,225,4000,2021-06,2020,1.0,0.030000000000000006,0.0,0.09000000000000002,2021,06
22,90_1500,0,49408,0,90,1500,2021-06,2020,,0.0,0.0,494.0800000000001,2021,06
23,135_3000,4933,12382,93,135,3000,2021-06,2020,0.9814962196577796,49.33000000000001,0.9300000000000002,123.82000000000002,2021,06
24,45_4500,0,0,0,45,4500,2021-06,2020,,0.0,0.0,0.0,2021,06
25,225_2500,719,22701,26,225,2500,2021-06,2020,0.9651006711409396,7.190000000000001,0.26000000000000006,227.01000000000005,2021,06
26,270_3500,1220,2746,9,270,3500,2021-06,2020,0.9926769731489016,12.200000000000003,0.09000000000000002,27.460000000000004,2021,06
27,315_3500,1914,3532,13,315,3500,2021-06,2020,0.9932537623248573,19.140000000000004,0.13000000000000003,35.32000000000001,2021,06
28,45_2000,582,32185,128,45,2000,2021-06,2020,0.819718309859155,5.820000000000001,1.2800000000000002,321.8500000000001,2021,06
29,90_3000,5914,13201,144,90,3000,2021-06,2020,0.9762297788048862,59.140000000000015,1.4400000000000004,132.01000000000002,2021,06
30,180_3500,1096,2232,8,180,3500,2021-06,2020,0.9927536231884058,10.960000000000003,0.08000000000000002,22.320000000000004,2021,06
31,0_4500,0,0,0,0,4500,2021-06,2020,,0.0,0.0,0.0,2021,06
32,135_4000,7,14,0,135,4000,2021-06,2020,1.0,0.07,0.0,0.14,2021,06
33,90_2500,3315,27594,294,90,2500,2021-06,2020,0.9185369908561929,33.150000000000006,2.9400000000000004,275.94000000000005,2021,06
34,135_2500,1803,26251,124,135,2500,2021-06,2020,0.9356512714063311,18.030000000000005,1.2400000000000002,262.51000000000005,2021,06
35,315_2000,356,39226,53,315,2000,2021-06,2020,0.8704156479217604,3.5600000000000005,0.5300000000000001,392.2600000000001,2021,06
36,0_2000,723,35456,141,0,2000,2021-06,2020,0.8368055555555556,7.230000000000001,1.4100000000000004,354.56000000000006,2021,06
37,270_4500,0,0,0,270,4500,2021-06,2020,,0.0,0.0,0.0,2021,06
38,315_4500,0,0,0,315,4500,2021-06,2020,,0.0,0.0,0.0,2021,06
39,225_3500,863,2280,7,225,3500,2021-06,2020,0.9919540229885058,8.630000000000003,0.07,22.800000000000004,2021,06
40,90_4000,7,20,1,90,4000,2021-06,2020,0.875,0.07,0.010000000000000002,0.20000000000000004,2021,06
41,270_2000,66,35246,11,270,2000,2021-06,2020,0.8571428571428571,0.6600000000000001,0.11000000000000001,352.4600000000001,2021,06
42,315_1500,0,63820,0,315,1500,2021-06,2020,,0.0,0.0,638.2000000000002,2021,06
43,180_2000,56,33139,13,180,2000,2021-06,2020,0.8115942028985508,0.56,0.13000000000000003,331.39000000000004,2021,06
44,180_4500,0,0,0,180,4500,2021-06,2020,,0.0,0.0,0.0,2021,06
45,45_3500,1992,3164,17,45,3500,2021-06,2020,0.9915380786460926,19.920000000000005,0.17000000000000004,31.640000000000008,2021,06
46,0_1500,0,65477,0,0,1500,2021-06,2020,,0.0,0.0,654.7700000000001,2021,06
47,270_1500,0,49944,0,270,1500,2021-06,2020,,0.0,0.0,499.4400000000001,2021,06
48,90_3500,1920,2915,31,90,3500,2021-06,2020,0.9841107124551512,19.200000000000003,0.31000000000000005,29.150000000000006,2021,06
49,135_3500,1664,2452,13,135,3500,2021-06,2020,0.9922480620155039,16.640000000000004,0.13000000000000003,24.520000000000003,2021,06
50,315_3000,6366,15789,53,315,3000,2021-06,2020,0.9917432621903723,63.66000000000001,0.5300000000000001,157.89000000000004,2021,06
51,0_3000,8415,15932,79,0,3000,2021-06,2020,0.9906993171650577,84.15000000000002,0.7900000000000001,159.32000000000002,2021,06
52,225_2000,34,27108,6,225,2000,2021-06,2020,0.85,0.3400000000000001,0.06000000000000001,271.08000000000004,2021,06
53,270_3000,3699,14820,44,270,3000,2021-06,2020,0.9882447234838365,36.99000000000001,0.44000000000000006,148.20000000000002,2021,06
54,45_4000,3,7,1,45,4000,2021-06,2020,0.75,0.030000000000000006,0.010000000000000002,0.07,2021,06
55,225_4500,0,0,0,225,4500,2021-06,2020,,0.0,0.0,0.0,2021,06
0,180_3000,380,11089,41,180,3000,2021-07,2020,0.9026128266033254,3.8000000000000007,0.4100000000000001,110.89000000000001,2021,07
1,45_2500,95,26276,11,45,2500,2021-07,2020,0.8962264150943396,0.9500000000000002,0.11000000000000001,262.76000000000005,2021,07
2,0_2500,103,26644,15,0,2500,2021-07,2020,0.8728813559322034,1.0300000000000002,0.15000000000000002,266.44000000000005,2021,07
3,180_1500,0,60409,0,180,1500,2021-07,2020,,0.0,0.0,604.0900000000001,2021,07
4,135_2000,0,35129,0,135,2000,2021-07,2020,,0.0,0.0,351.2900000000001,2021,07
5,0_4000,13,20,0,0,4000,2021-07,2020,1.0,0.13000000000000003,0.0,0.20000000000000004,2021,07
6,225_3000,491,12675,42,225,3000,2021-07,2020,0.9212007504690432,4.910000000000001,0.4200000000000001,126.75000000000003,2021,07
7,315_4000,14,25,0,315,4000,2021-07,2020,1.0,0.14,0.0,0.25000000000000006,2021,07
8,135_4500,0,0,0,135,4500,2021-07,2020,,0.0,0.0,0.0,2021,07
9,90_4500,0,0,0,90,4500,2021-07,2020,,0.0,0.0,0.0,2021,07
10,225_1500,0,46051,0,225,1500,2021-07,2020,,0.0,0.0,460.5100000000001,2021,07
11,90_2000,0,34105,0,90,2000,2021-07,2020,,0.0,0.0,341.05000000000007,2021,07
12,270_2500,19,30397,2,270,2500,2021-07,2020,0.9047619047619048,0.19000000000000003,0.020000000000000004,303.9700000000001,2021,07
13,315_2500,53,30520,6,315,2500,2021-07,2020,0.8983050847457628,0.5300000000000001,0.06000000000000001,305.20000000000005,2021,07
14,45_3000,2250,14562,162,45,3000,2021-07,2020,0.9328358208955224,22.500000000000004,1.6200000000000003,145.62000000000003,2021,07
15,270_4000,8,15,0,270,4000,2021-07,2020,1.0,0.08000000000000002,0.0,0.15000000000000002,2021,07
16,180_4000,1,14,0,180,4000,2021-07,2020,1.0,0.010000000000000002,0.0,0.14,2021,07
17,45_1500,0,51376,0,45,1500,2021-07,2020,,0.0,0.0,513.7600000000001,2021,07
18,180_2500,4,23532,0,180,2500,2021-07,2020,1.0,0.04000000000000001,0.0,235.32000000000005,2021,07
19,135_1500,0,59707,0,135,1500,2021-07,2020,,0.0,0.0,597.0700000000002,2021,07
20,0_3500,1940,3387,21,0,3500,2021-07,2020,0.9892911779704232,19.400000000000002,0.21000000000000005,33.870000000000005,2021,07
21,225_4000,3,9,0,225,4000,2021-07,2020,1.0,0.030000000000000006,0.0,0.09000000000000002,2021,07
22,90_1500,0,49408,0,90,1500,2021-07,2020,,0.0,0.0,494.0800000000001,2021,07
23,135_3000,472,12382,60,135,3000,2021-07,2020,0.8872180451127819,4.720000000000001,0.6000000000000001,123.82000000000002,2021,07
24,45_4500,0,0,0,45,4500,2021-07,2020,,0.0,0.0,0.0,2021,07
25,225_2500,4,22701,3,225,2500,2021-07,2020,0.5714285714285714,0.04000000000000001,0.030000000000000006,227.01000000000005,2021,07
26,270_3500,1000,2746,18,270,3500,2021-07,2020,0.9823182711198428,10.000000000000002,0.18000000000000005,27.460000000000004,2021,07
27,315_3500,1578,3532,20,315,3500,2021-07,2020,0.9874843554443054,15.780000000000003,0.20000000000000004,35.32000000000001,2021,07
28,45_2000,0,32185,0,45,2000,2021-07,2020,,0.0,0.0,321.8500000000001,2021,07
29,90_3000,971,13201,104,90,3000,2021-07,2020,0.9032558139534884,9.710000000000003,1.0400000000000003,132.01000000000002,2021,07
30,180_3500,617,2232,21,180,3500,2021-07,2020,0.9670846394984326,6.170000000000001,0.21000000000000005,22.320000000000004,2021,07
31,0_4500,0,0,0,0,4500,2021-07,2020,,0.0,0.0,0.0,2021,07
32,135_4000,5,14,0,135,4000,2021-07,2020,1.0,0.05000000000000001,0.0,0.14,2021,07
33,90_2500,19,27594,4,90,2500,2021-07,2020,0.8260869565217391,0.19000000000000003,0.04000000000000001,275.94000000000005,2021,07
34,135_2500,13,26251,3,135,2500,2021-07,2020,0.8125,0.13000000000000003,0.030000000000000006,262.51000000000005,2021,07
35,315_2000,0,39226,0,315,2000,2021-07,2020,,0.0,0.0,392.2600000000001,2021,07
36,0_2000,0,35456,0,0,2000,2021-07,2020,,0.0,0.0,354.56000000000006,2021,07
37,270_4500,0,0,0,270,4500,2021-07,2020,,0.0,0.0,0.0,2021,07
38,315_4500,0,0,0,315,4500,2021-07,2020,,0.0,0.0,0.0,2021,07
39,225_3500,548,2280,7,225,3500,2021-07,2020,0.9873873873873874,5.480000000000001,0.07,22.800000000000004,2021,07
40,90_4000,3,20,0,90,4000,2021-07,2020,1.0,0.030000000000000006,0.0,0.20000000000000004,2021,07
41,270_2000,0,35246,0,270,2000,2021-07,2020,,0.0,0.0,352.4600000000001,2021,07
42,315_1500,0,63820,0,315,1500,2021-07,2020,,0.0,0.0,638.2000000000002,2021,07
43,180_2000,10,33139,0,180,2000,2021-07,2020,1.0,0.10000000000000002,0.0,331.39000000000004,2021,07
44,180_4500,0,0,0,180,4500,2021-07,2020,,0.0,0.0,0.0,2021,07
45,45_3500,1632,3164,18,45,3500,2021-07,2020,0.9890909090909091,16.320000000000004,0.18000000000000005,31.640000000000008,2021,07
46,0_1500,0,65477,0,0,1500,2021-07,2020,,0.0,0.0,654.7700000000001,2021,07
47,270_1500,0,49944,0,270,1500,2021-07,2020,,0.0,0.0,499.4400000000001,2021,07
48,90_3500,1372,2915,33,90,3500,2021-07,2020,0.9765124555160143,13.720000000000002,0.33000000000000007,29.150000000000006,2021,07
49,135_3500,997,2452,34,135,3500,2021-07,2020,0.9670223084384093,9.970000000000002,0.3400000000000001,24.520000000000003,2021,07
50,315_3000,1996,15789,147,315,3000,2021-07,2020,0.9314045730284648,19.960000000000004,1.4700000000000002,157.89000000000004,2021,07
51,0_3000,3432,15932,136,0,3000,2021-07,2020,0.9618834080717489,34.32000000000001,1.3600000000000003,159.32000000000002,2021,07
52,225_2000,0,27108,0,225,2000,2021-07,2020,,0.0,0.0,271.08000000000004,2021,07
53,270_3000,1095,14820,77,270,3000,2021-07,2020,0.9343003412969283,10.950000000000003,0.7700000000000001,148.20000000000002,2021,07
54,45_4000,3,7,0,45,4000,2021-07,2020,1.0,0.030000000000000006,0.0,0.07,2021,07
55,225_4500,0,0,0,225,4500,2021-07,2020,,0.0,0.0,0.0,2021,07
